id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1051848467486789634,AlRawli,RT @UEADHi: This is a great presentation on the benefits of publishing 3D models by @nebulousflynn from #DigiDoc2018. Thank you for sharing! https://t.co/dNwZzU2rcn,Mon Oct 15 14:53:11 +0000 2018,15/10/2018 15:53:11,,en,,,96543058,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/561876115783155712/fG5sROX9_normal.jpeg,1053,870,Glasgow,http://twitter.com/AlRawli/statuses/1051848467486789634,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[104,116]}],""symbols"":[],""user_mentions"":[{""screen_name"":""UEADHi"",""name"":""UEADHi"",""id"":839502656481726500,""id_str"":""839502656481726465"",""indices"":[3,10]},{""screen_name"":""nebulousflynn"",""name"":""Thomas Flynn"",""id"":221124227,""id_str"":""221124227"",""indices"":[84,98]}],""urls"":[]}"
1051848413778796544,Scottish3D,RT @CMolinaSanchez: Thank you so much to the incredible #DigiDoc2018  speakers and all the delegates that joined us last week. What a wonderful conference ‼️ I hope you all enjoyed and got home safely. Makes me extremely happy to see there is already a #DigiDoc2020!! https://t.co/H3xBe42LfL,Mon Oct 15 14:52:58 +0000 2018,15/10/2018 15:52:58,,en,,,171428877,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/835892324630691840/PvXxHf5O_normal.jpg,4013,997,"Glasgow, Scotland",http://twitter.com/Scottish3D/statuses/1051848413778796544,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[56,68]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CMolinaSanchez"",""name"":""Clara Molina Sanchez"",""id"":375063723,""id_str"":""375063723"",""indices"":[3,18]}],""urls"":[]}"
1051848245104824320,Scottish3D,RT @UEADHi: This is a great presentation on the benefits of publishing 3D models by @nebulousflynn from #DigiDoc2018. Thank you for sharing! https://t.co/dNwZzU2rcn,Mon Oct 15 14:52:18 +0000 2018,15/10/2018 15:52:18,,en,,,171428877,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/835892324630691840/PvXxHf5O_normal.jpg,4013,997,"Glasgow, Scotland",http://twitter.com/Scottish3D/statuses/1051848245104824320,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[104,116]}],""symbols"":[],""user_mentions"":[{""screen_name"":""UEADHi"",""name"":""UEADHi"",""id"":839502656481726500,""id_str"":""839502656481726465"",""indices"":[3,10]},{""screen_name"":""nebulousflynn"",""name"":""Thomas Flynn"",""id"":221124227,""id_str"":""221124227"",""indices"":[84,98]}],""urls"":[]}"
1051848159255773184,CMolinaSanchez,RT @UEADHi: This is a great presentation on the benefits of publishing 3D models by @nebulousflynn from #DigiDoc2018. Thank you for sharing! https://t.co/dNwZzU2rcn,Mon Oct 15 14:51:58 +0000 2018,15/10/2018 15:51:58,,en,,,375063723,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/922587864210313222/tY3LfvI__normal.jpg,1336,1928,"Scotland, United Kingdom",http://twitter.com/CMolinaSanchez/statuses/1051848159255773184,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[104,116]}],""symbols"":[],""user_mentions"":[{""screen_name"":""UEADHi"",""name"":""UEADHi"",""id"":839502656481726500,""id_str"":""839502656481726465"",""indices"":[3,10]},{""screen_name"":""nebulousflynn"",""name"":""Thomas Flynn"",""id"":221124227,""id_str"":""221124227"",""indices"":[84,98]}],""urls"":[]}"
1051846691610087424,CMolinaSanchez,"A really special THANK YOU to the @HESEngineShed team, @Scottish3D @AlRawli @dotspot22 @vanesa_glez1 @BrianRhys et al. for the hard work and for making #DigiDoc2018 and #HESDigiFest such a fantastic event. Well done team!! 👏👏👏",Mon Oct 15 14:46:08 +0000 2018,15/10/2018 15:46:08,,en,375063723,CMolinaSanchez,375063723,1051845371742310400,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/922587864210313222/tY3LfvI__normal.jpg,1336,1928,"Scotland, United Kingdom",http://twitter.com/CMolinaSanchez/statuses/1051846691610087424,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[152,164]},{""text"":""HESDigiFest"",""indices"":[169,181]}],""symbols"":[],""user_mentions"":[{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[34,48]},{""screen_name"":""Scottish3D"",""name"":""Scottish 3D"",""id"":171428877,""id_str"":""171428877"",""indices"":[55,66]},{""screen_name"":""AlRawli"",""name"":""Al Rawlinson"",""id"":96543058,""id_str"":""96543058"",""indices"":[67,75]},{""screen_name"":""dotspot22"",""name"":""Dorothy Hoskins"",""id"":800401130,""id_str"":""800401130"",""indices"":[76,86]},{""screen_name"":""vanesa_glez1"",""name"":""Vanesa Gonzalez"",""id"":254112166,""id_str"":""254112166"",""indices"":[87,100]},{""screen_name"":""BrianRhys"",""name"":""Bri Wilkinson"",""id"":245056098,""id_str"":""245056098"",""indices"":[101,111]}],""urls"":[]}"
1051845404394950656,Monument_Men,"Incredibly proud to have made it onto @nebulousflynn's #DigiDoc2018 presentation about  @Sketchfab and #CulturalHeritage

#Museum and #Egyptology professionals - please take 5 minutes out of your day to see what amazing potential this has!

#3D #Archaeology #history #digital https://t.co/hbWnTQHjnw",Mon Oct 15 14:41:01 +0000 2018,15/10/2018 15:41:01,,en,,,776921947678670848,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1009008607344709632/kq-2XCR1_normal.jpg,726,988,"North West, England",http://twitter.com/Monument_Men/statuses/1051845404394950656,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[55,67]},{""text"":""CulturalHeritage"",""indices"":[103,120]},{""text"":""Museum"",""indices"":[122,129]},{""text"":""Egyptology"",""indices"":[134,145]},{""text"":""3D"",""indices"":[241,244]},{""text"":""Archaeology"",""indices"":[245,257]},{""text"":""history"",""indices"":[258,266]},{""text"":""digital"",""indices"":[267,275]}],""symbols"":[],""user_mentions"":[{""screen_name"":""nebulousflynn"",""name"":""Thomas Flynn"",""id"":221124227,""id_str"":""221124227"",""indices"":[38,52]},{""screen_name"":""Sketchfab"",""name"":""Sketchfab"",""id"":421923426,""id_str"":""421923426"",""indices"":[88,98]}],""urls"":[{""url"":""https://t.co/hbWnTQHjnw"",""expanded_url"":""https://twitter.com/nebulousflynn/status/1051751828738723840"",""display_url"":""twitter.com/nebulousflynn/…"",""indices"":[276,299]}]}"
1051845371742310400,CMolinaSanchez,Thank you so much to the incredible #DigiDoc2018  speakers and all the delegates that joined us last week. What a wonderful conference ‼️ I hope you all enjoyed and got home safely. Makes me extremely happy to see there is already a #DigiDoc2020!! https://t.co/H3xBe42LfL,Mon Oct 15 14:40:53 +0000 2018,15/10/2018 15:40:53,,en,,,375063723,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/922587864210313222/tY3LfvI__normal.jpg,1336,1928,"Scotland, United Kingdom",http://twitter.com/CMolinaSanchez/statuses/1051845371742310400,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[36,48]},{""text"":""DigiDoc2020"",""indices"":[233,245]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1051845357800427500,""id_str"":""1051845357800427525"",""indices"":[248,271],""media_url"":""http://pbs.twimg.com/media/Dpjnx65WkAUHG-O.jpg"",""media_url_https"":""https://pbs.twimg.com/media/Dpjnx65WkAUHG-O.jpg"",""url"":""https://t.co/H3xBe42LfL"",""display_url"":""pic.twitter.com/H3xBe42LfL"",""expanded_url"":""https://twitter.com/CMolinaSanchez/status/1051845371742310400/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":510,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""}}}]}"
1051845371742310400,CMolinaSanchez,Thank you so much to the incredible #DigiDoc2018  speakers and all the delegates that joined us last week. What a wonderful conference ‼️ I hope you all enjoyed and got home safely. Makes me extremely happy to see there is already a #DigiDoc2020!! https://t.co/H3xBe42LfL,Mon Oct 15 14:40:53 +0000 2018,15/10/2018 15:40:53,,en,,,375063723,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/922587864210313222/tY3LfvI__normal.jpg,1336,1928,"Scotland, United Kingdom",http://twitter.com/CMolinaSanchez/statuses/1051845371742310400,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[36,48]},{""text"":""DigiDoc2020"",""indices"":[233,245]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1051845357800427500,""id_str"":""1051845357800427525"",""indices"":[248,271],""media_url"":""http://pbs.twimg.com/media/Dpjnx65WkAUHG-O.jpg"",""media_url_https"":""https://pbs.twimg.com/media/Dpjnx65WkAUHG-O.jpg"",""url"":""https://t.co/H3xBe42LfL"",""display_url"":""pic.twitter.com/H3xBe42LfL"",""expanded_url"":""https://twitter.com/CMolinaSanchez/status/1051845371742310400/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":510,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""}}}]}"
1048183109055918080,DSM888,"RT @SpectrumDH: Ready for #DigiDoc2018? We're keynote speakers at Research and Innovation day (Oct 10th) and will talk about #conservation and #3D digitisation of this giant pop-up book for @natlibscot @VADundee! See you soon at @HESEngineShed!
#HESDigifest #CheviotandVADundee #DigitalHeritage https://t.co/OQVgM9bZBk",Fri Oct 05 12:08:22 +0000 2018,05/10/2018 13:08:22,,en,,,245481234,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/999413212905799680/GSmZ_KGS_normal.jpg,2519,1014,"Stirling, Scotland",http://twitter.com/DSM888/statuses/1048183109055918080,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[26,38]},{""text"":""conservation"",""indices"":[125,138]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SpectrumDH"",""name"":""Spectrum Heritage"",""id"":783612678765998100,""id_str"":""783612678765998080"",""indices"":[3,14]}],""urls"":[]}"
1048184407503327232,HESEngineShed,@townsweb We're looking forward to having you along :) See you at #DigiDoc2018!,Fri Oct 05 12:13:31 +0000 2018,05/10/2018 13:13:31,,en,159070509,townsweb,768088148417150976,1048180911538364416,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",http://pbs.twimg.com/profile_images/914765402030379008/NmMNEnMd_normal.jpg,3481,1242,"Stirling, Scotland",http://twitter.com/HESEngineShed/statuses/1048184407503327232,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[66,78]}],""symbols"":[],""user_mentions"":[{""screen_name"":""townsweb"",""name"":""TownsWeb Archiving"",""id"":159070509,""id_str"":""159070509"",""indices"":[0,9]}],""urls"":[]}"
1048184465485389824,HESEngineShed,"RT @SpectrumDH: Ready for #DigiDoc2018? We're keynote speakers at Research and Innovation day (Oct 10th) and will talk about #conservation and #3D digitisation of this giant pop-up book for @natlibscot @VADundee! See you soon at @HESEngineShed!
#HESDigifest #CheviotandVADundee #DigitalHeritage https://t.co/OQVgM9bZBk",Fri Oct 05 12:13:45 +0000 2018,05/10/2018 13:13:45,,en,,,768088148417150976,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",http://pbs.twimg.com/profile_images/914765402030379008/NmMNEnMd_normal.jpg,3481,1242,"Stirling, Scotland",http://twitter.com/HESEngineShed/statuses/1048184465485389824,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[26,38]},{""text"":""conservation"",""indices"":[125,138]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SpectrumDH"",""name"":""Spectrum Heritage"",""id"":783612678765998100,""id_str"":""783612678765998080"",""indices"":[3,14]}],""urls"":[]}"
1048184652291330048,caspergsmithson,Our Director @mrsugden attending the #DigiDoc2018 Conference next week! https://t.co/AHan67fFrf,Fri Oct 05 12:14:30 +0000 2018,05/10/2018 13:14:30,,en,,,242193939,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/877154827733749760/Lxub-gi4_normal.jpg,151,569,Northamptonshire,http://twitter.com/caspergsmithson/statuses/1048184652291330048,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[37,49]}],""symbols"":[],""user_mentions"":[{""screen_name"":""mrsugden"",""name"":""Paul Sugden"",""id"":82277437,""id_str"":""82277437"",""indices"":[13,22]}],""urls"":[{""url"":""https://t.co/AHan67fFrf"",""expanded_url"":""https://twitter.com/townsweb/status/1048180911538364416"",""display_url"":""twitter.com/townsweb/statu…"",""indices"":[72,95]}]}"
1048184770188992513,CalumDow,"RT @townsweb: Intrigued and excited to attend #DigiDoc2018 at @HESEngineShed next week, to learn the latest digital innovations in the #heritage #sector! With future developments to incorporate augmented reality and AI into our https://t.co/EwzI46a5lj system in the works...",Fri Oct 05 12:14:58 +0000 2018,05/10/2018 13:14:58,,en,,,326702767,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/426325162309341184/w9m5TQ4e_normal.jpeg,53,155,Northamptonshire,http://twitter.com/CalumDow/statuses/1048184770188992513,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[46,58]}],""symbols"":[],""user_mentions"":[{""screen_name"":""townsweb"",""name"":""TownsWeb Archiving"",""id"":159070509,""id_str"":""159070509"",""indices"":[3,12]},{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[62,76]}],""urls"":[]}"
1048184877609361410,Rob_Marshall,"RT @SpectrumDH: Ready for #DigiDoc2018? We're keynote speakers at Research and Innovation day (Oct 10th) and will talk about #conservation and #3D digitisation of this giant pop-up book for @natlibscot @VADundee! See you soon at @HESEngineShed!
#HESDigifest #CheviotandVADundee #DigitalHeritage https://t.co/OQVgM9bZBk",Fri Oct 05 12:15:23 +0000 2018,05/10/2018 13:15:23,,en,,,20026604,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/984832641940811776/xLX0RP4K_normal.jpg,2133,526,"Musselburgh, East Lothian, Sco",http://twitter.com/Rob_Marshall/statuses/1048184877609361410,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[26,38]},{""text"":""conservation"",""indices"":[125,138]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SpectrumDH"",""name"":""Spectrum Heritage"",""id"":783612678765998100,""id_str"":""783612678765998080"",""indices"":[3,14]}],""urls"":[]}"
1048185263955103744,CMolinaSanchez,"RT @SpectrumDH: Ready for #DigiDoc2018? We're keynote speakers at Research and Innovation day (Oct 10th) and will talk about #conservation and #3D digitisation of this giant pop-up book for @natlibscot @VADundee! See you soon at @HESEngineShed!
#HESDigifest #CheviotandVADundee #DigitalHeritage https://t.co/OQVgM9bZBk",Fri Oct 05 12:16:55 +0000 2018,05/10/2018 13:16:55,,en,,,375063723,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/922587864210313222/tY3LfvI__normal.jpg,1307,1924,"Scotland, United Kingdom",http://twitter.com/CMolinaSanchez/statuses/1048185263955103744,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[26,38]},{""text"":""conservation"",""indices"":[125,138]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SpectrumDH"",""name"":""Spectrum Heritage"",""id"":783612678765998100,""id_str"":""783612678765998080"",""indices"":[3,14]}],""urls"":[]}"
1048189832432951296,JeanGuesdon,"RT @HESEngineShed: #AssassinsCreed's @TriFreako, @raphaellacoste and @JeanGuesdon explain how the tech behind video games helps children explore #history &amp; #heritage. 

Hear more about expanding #gaming for learning from Thursday 11 - Friday 12 October at #DigiDoc2018: https://t.co/iD14GRvvuI https://t.co/ox84Zk7wNs",Fri Oct 05 12:35:05 +0000 2018,05/10/2018 13:35:05,,fr,,,145702955,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/880529026653331456/mnqhQc9y_normal.jpg,3479,107,,http://twitter.com/JeanGuesdon/statuses/1048189832432951296,"{""hashtags"":[{""text"":""AssassinsCreed"",""indices"":[19,34]}],""symbols"":[],""user_mentions"":[{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[3,17]},{""screen_name"":""TriFreako"",""name"":""Maxime Durand"",""id"":2591473543,""id_str"":""2591473543"",""indices"":[37,47]},{""screen_name"":""raphaellacoste"",""name"":""Raphael Lacoste"",""id"":43567124,""id_str"":""43567124"",""indices"":[49,64]},{""screen_name"":""JeanGuesdon"",""name"":""Jean Guesdon"",""id"":145702955,""id_str"":""145702955"",""indices"":[69,81]}],""urls"":[]}"
1048203829072875520,CMolinaSanchez,"RT @HESEngineShed: #AssassinsCreed's @TriFreako, @raphaellacoste and @JeanGuesdon explain how the tech behind video games helps children explore #history &amp; #heritage. 

Hear more about expanding #gaming for learning from Thursday 11 - Friday 12 October at #DigiDoc2018: https://t.co/iD14GRvvuI https://t.co/ox84Zk7wNs",Fri Oct 05 13:30:42 +0000 2018,05/10/2018 14:30:42,,en,,,375063723,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/922587864210313222/tY3LfvI__normal.jpg,1307,1924,"Scotland, United Kingdom",http://twitter.com/CMolinaSanchez/statuses/1048203829072875520,"{""hashtags"":[{""text"":""AssassinsCreed"",""indices"":[19,34]}],""symbols"":[],""user_mentions"":[{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[3,17]},{""screen_name"":""TriFreako"",""name"":""Maxime Durand"",""id"":2591473543,""id_str"":""2591473543"",""indices"":[37,47]},{""screen_name"":""raphaellacoste"",""name"":""Raphael Lacoste"",""id"":43567124,""id_str"":""43567124"",""indices"":[49,64]},{""screen_name"":""JeanGuesdon"",""name"":""Jean Guesdon"",""id"":145702955,""id_str"":""145702955"",""indices"":[69,81]}],""urls"":[]}"
1048203908261339137,Scottish3D,"RT @HESEngineShed: #AssassinsCreed's @TriFreako, @raphaellacoste and @JeanGuesdon explain how the tech behind video games helps children explore #history &amp; #heritage. 

Hear more about expanding #gaming for learning from Thursday 11 - Friday 12 October at #DigiDoc2018: https://t.co/iD14GRvvuI https://t.co/ox84Zk7wNs",Fri Oct 05 13:31:01 +0000 2018,05/10/2018 14:31:01,,en,,,171428877,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/835892324630691840/PvXxHf5O_normal.jpg,3985,1001,"Glasgow, Scotland",http://twitter.com/Scottish3D/statuses/1048203908261339137,"{""hashtags"":[{""text"":""AssassinsCreed"",""indices"":[19,34]}],""symbols"":[],""user_mentions"":[{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[3,17]},{""screen_name"":""TriFreako"",""name"":""Maxime Durand"",""id"":2591473543,""id_str"":""2591473543"",""indices"":[37,47]},{""screen_name"":""raphaellacoste"",""name"":""Raphael Lacoste"",""id"":43567124,""id_str"":""43567124"",""indices"":[49,64]},{""screen_name"":""JeanGuesdon"",""name"":""Jean Guesdon"",""id"":145702955,""id_str"":""145702955"",""indices"":[69,81]}],""urls"":[]}"
1048204379344523264,CMolinaSanchez,"RT @townsweb: Intrigued and excited to attend #DigiDoc2018 at @HESEngineShed next week, to learn the latest digital innovations in the #heritage #sector! With future developments to incorporate augmented reality and AI into our https://t.co/EwzI46a5lj system in the works...",Fri Oct 05 13:32:53 +0000 2018,05/10/2018 14:32:53,,en,,,375063723,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/922587864210313222/tY3LfvI__normal.jpg,1307,1924,"Scotland, United Kingdom",http://twitter.com/CMolinaSanchez/statuses/1048204379344523264,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[46,58]}],""symbols"":[],""user_mentions"":[{""screen_name"":""townsweb"",""name"":""TownsWeb Archiving"",""id"":159070509,""id_str"":""159070509"",""indices"":[3,12]},{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[62,76]}],""urls"":[]}"
1048204621355917312,CMolinaSanchez,"RT @SpectrumDH: Get your #DigiDoc2018 tickets before they're gone! 
#HESDigiFest https://t.co/SEdwx6GAXS",Fri Oct 05 13:33:51 +0000 2018,05/10/2018 14:33:51,,en,,,375063723,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/922587864210313222/tY3LfvI__normal.jpg,1307,1924,"Scotland, United Kingdom",http://twitter.com/CMolinaSanchez/statuses/1048204621355917312,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[25,37]},{""text"":""HESDigiFest"",""indices"":[68,80]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SpectrumDH"",""name"":""Spectrum Heritage"",""id"":783612678765998100,""id_str"":""783612678765998080"",""indices"":[3,14]}],""urls"":[{""url"":""https://t.co/SEdwx6GAXS"",""expanded_url"":""https://twitter.com/HESEngineShed/status/1047882820998189061"",""display_url"":""twitter.com/HESEngineShed/…"",""indices"":[81,104]}]}"
1048212142867054593,AlRawli,"RT @SpectrumDH: Ready for #DigiDoc2018? We're keynote speakers at Research and Innovation day (Oct 10th) and will talk about #conservation and #3D digitisation of this giant pop-up book for @natlibscot @VADundee! See you soon at @HESEngineShed!
#HESDigifest #CheviotandVADundee #DigitalHeritage https://t.co/OQVgM9bZBk",Fri Oct 05 14:03:44 +0000 2018,05/10/2018 15:03:44,,en,,,96543058,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/561876115783155712/fG5sROX9_normal.jpeg,1032,862,Glasgow,http://twitter.com/AlRawli/statuses/1048212142867054593,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[26,38]},{""text"":""conservation"",""indices"":[125,138]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SpectrumDH"",""name"":""Spectrum Heritage"",""id"":783612678765998100,""id_str"":""783612678765998080"",""indices"":[3,14]}],""urls"":[]}"
1048222245724860422,nexusstories,"RT @HESEngineShed: Hear how digital innovations such as #AR and #VR are allowing for immersive experiences and storytelling from experts including @AtlanticProds, @nexusstories and @pixelbeans of @gsofaSimVis at #DigiDoc2018, Thursday 11 - Friday 12 October! 

BOOK NOW: https://t.co/iD14GRvvuI https://t.co/fXhHNyHGs1",Fri Oct 05 14:43:53 +0000 2018,05/10/2018 15:43:53,,en,,,191016067,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/908689019646697472/QrQhLlg9_normal.jpg,11238,1439,London + Los Angeles,http://twitter.com/nexusstories/statuses/1048222245724860422,"{""hashtags"":[{""text"":""AR"",""indices"":[56,59]},{""text"":""VR"",""indices"":[64,67]}],""symbols"":[],""user_mentions"":[{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[3,17]}],""urls"":[]}"
1048225380040167425,Alexw_16,"RT @townsweb: Intrigued and excited to attend #DigiDoc2018 at @HESEngineShed next week, to learn the latest digital innovations in the #heritage #sector! With future developments to incorporate augmented reality and AI into our https://t.co/EwzI46a5lj system in the works...",Fri Oct 05 14:56:20 +0000 2018,05/10/2018 15:56:20,,en,,,507253937,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/968431846437605376/G1rbuUsV_normal.jpg,79,238,,http://twitter.com/Alexw_16/statuses/1048225380040167425,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[46,58]}],""symbols"":[],""user_mentions"":[{""screen_name"":""townsweb"",""name"":""TownsWeb Archiving"",""id"":159070509,""id_str"":""159070509"",""indices"":[3,12]},{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[62,76]}],""urls"":[]}"
1048232233843220481,spicersolu,"RT @townsweb: Intrigued and excited to attend #DigiDoc2018 at @HESEngineShed next week, to learn the latest digital innovations in the #heritage #sector! With future developments to incorporate augmented reality and AI into our https://t.co/EwzI46a5lj system in the works...",Fri Oct 05 15:23:34 +0000 2018,05/10/2018 16:23:34,,en,,,53405372,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/443126627/n721695215_1191815_4651_normal.jpg,43,107,Dunstable,http://twitter.com/spicersolu/statuses/1048232233843220481,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[46,58]}],""symbols"":[],""user_mentions"":[{""screen_name"":""townsweb"",""name"":""TownsWeb Archiving"",""id"":159070509,""id_str"":""159070509"",""indices"":[3,12]},{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[62,76]}],""urls"":[]}"
1048252711362330626,mrsugden,"RT @townsweb: Intrigued and excited to attend #DigiDoc2018 at @HESEngineShed next week, to learn the latest digital innovations in the #heritage #sector! With future developments to incorporate augmented reality and AI into our https://t.co/EwzI46a5lj system in the works...",Fri Oct 05 16:44:56 +0000 2018,05/10/2018 17:44:56,,en,,,82277437,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",http://pbs.twimg.com/profile_images/1001805810601734145/Rr7a0RQh_normal.jpg,182,640,Kettering,http://twitter.com/mrsugden/statuses/1048252711362330626,"{""hashtags"":[{""text"":""DigiDoc2018"",""indices"":[46,58]}],""symbols"":[],""user_mentions"":[{""screen_name"":""townsweb"",""name"":""TownsWeb Archiving"",""id"":159070509,""id_str"":""159070509"",""indices"":[3,12]},{""screen_name"":""HESEngineShed"",""name"":""The Engine Shed"",""id"":768088148417151000,""id_str"":""768088148417150976"",""indices"":[62,76]}],""urls"":[]}"
